id_subsistema;nom_subsistema;id_estado;nom_estado;nom_agente_principal;id_subestacao;nom_subestacao;val_niveltensao;id_estacao;num_barra;val_latitude;val_longitude
SE;Sudeste/Centro-Oeste;MG;Minas Gerais;MONTES CLAROS;MGITB2;ITABIRITO 2;345.0;MGITB23A;9017;-20.3286;-43.7850
SE;Sudeste/Centro-Oeste;MG;Minas Gerais;MONTES CLAROS;MGITB2;ITABIRITO 2;500.0;MGITB25A;9016;-20.3286;-43.7850
SE;Sudeste/Centro-Oeste;MG;Minas Gerais;CEMIG GT;MGITJ3;ITAJUBA 3;138.0;MGITJ31A;1504;-22.4679;-45.5154
SE;Sudeste/Centro-Oeste;MG;Minas Gerais;CEMIG GT;MGITJ3;ITAJUBA 3;500.0;MGITJ35A;1503;-22.4679;-45.5154
SE;Sudeste/Centro-Oeste;MG;Minas Gerais;ELETROBRAS;MGUSIM;ITUMBIARA;230.0;MGUSIM2A;225;-18.4071;-49.1113
SE;Sudeste/Centro-Oeste;MG;Minas Gerais;ELETROBRAS;MGUSIM;ITUMBIARA;345.0;MGUSIM3A;217;-18.4071;-49.1113
SE;Sudeste/Centro-Oeste;MG;Minas Gerais;ELETROBRAS;MGUSIM;ITUMBIARA;500.0;MGUSIM5A;210;-18.4071;-49.1113
SE;Sudeste/Centro-Oeste;MG;Minas Gerais;ELETROBRAS;MGSTIT;ITUTINGA;345.0;MGSTIT3A;138;-21.2963;-44.6292
SE;Sudeste/Centro-Oeste;MG;Minas Gerais;CEMIG GT;MGITSE;ITUTINGA-SE;138.0;MGITSE1A;323;-21.2962;-44.6291
SE;Sudeste/Centro-Oeste;MG;Minas Gerais;CEMIG GT;MGITSE;ITUTINGA-SE;345.0;MGITSE3A;7442;-21.2962;-44.6291
SE;Sudeste/Centro-Oeste;MG;Minas Gerais;CEMIG ITUTINGA;MGITUT;ITUTINGA-US;138.0;MGITUT1A;93061;-21.2921;-44.6253
SE;Sudeste/Centro-Oeste;MG;Minas Gerais;CEMIG GT;MGJMON;J.MONLEVADE 2;230.0;MGJMON2A;1520;-19.8168;-43.1347
SE;Sudeste/Centro-Oeste;MG;Minas Gerais;MANTIQUEIRA TRANSMIS;MGJMO4;J.MONLEVADE 4;69.0;MGJMO40A;4326;-19.8086;-43.1073
SE;Sudeste/Centro-Oeste;MG;Minas Gerais;MANTIQUEIRA TRANSMIS;MGJMO4;J.MONLEVADE 4;230.0;MGJMO42A;4331;-19.8086;-43.1073
SE;Sudeste/Centro-Oeste;MG;Minas Gerais;CEMIG GT;MGJGSE;JAGUARA-345;138.0;MGJGSE1A;330;-20.0188;-47.4381
SE;Sudeste/Centro-Oeste;MG;Minas Gerais;CEMIG GT;MGJGSE;JAGUARA-345;345.0;MGJGSE3A;326;-20.0188;-47.4381
SE;Sudeste/Centro-Oeste;MG;Minas Gerais;CEMIG GT;MGJGS1;JAGUARA-500;345.0;MGJGSE32;91394;-20.0130;-47.4382
SE;Sudeste/Centro-Oeste;MG;Minas Gerais;CEMIG GT;MGJGS1;JAGUARA-500;345.0;MGJGSE31;91322;-20.0130;-47.4382
SE;Sudeste/Centro-Oeste;MG;Minas Gerais;CEMIG GT;MGJGS1;JAGUARA-500;345.0;MGJGSE33;91395;-20.0130;-47.4382
SE;Sudeste/Centro-Oeste;MG;Minas Gerais;CEMIG GT;MGJGS1;JAGUARA-500;500.0;MGJGSE51;325;-20.0130;-47.4382
SE;Sudeste/Centro-Oeste;MG;Minas Gerais;SOLARIS;MGJAB;JAIBA;138.0;MGJAB-1A;4391;-15.2928;-43.7153
SE;Sudeste/Centro-Oeste;MG;Minas Gerais;SOLARIS;MGJAB;JAIBA;230.0;MGJAB-2A;3389;-15.2928;-43.7153
SE;Sudeste/Centro-Oeste;MG;Minas Gerais;SOLARIS;MGJAB;JAIBA;500.0;MGJAB-5A;7816;-15.2928;-43.7153
SE;Sudeste/Centro-Oeste;MG;Minas Gerais;MANTIQUEIRA TRANSMIS;MGJBA3;JANAUBA 3;138.0;MGJBA31A;4312;-15.9228;-43.3270
SE;Sudeste/Centro-Oeste;MG;Minas Gerais;MANTIQUEIRA TRANSMIS;MGJBA3;JANAUBA 3;230.0;MGJBA32A;4311;-15.9228;-43.3270
SE;Sudeste/Centro-Oeste;MG;Minas Gerais;MANTIQUEIRA TRANSMIS;MGJBA3;JANAUBA 3;500.0;MGJBA35A;4350;-15.9228;-43.3270
SE;Sudeste/Centro-Oeste;MG;Minas Gerais;ISA ENERGIA BRASIL;MGJBA6;JANAUBA 6;500.0;MGJBA65A;7818;-16.1647;-43.5739
SE;Sudeste/Centro-Oeste;MG;Minas Gerais;CEMIG GT;MGVSB;JECEABA;345.0;MGVSB-3A;9013;-20.5836;-43.9700
SE;Sudeste/Centro-Oeste;MG;Minas Gerais;CEMIG GT;MGJFOR;JUIZ DE FORA1;138.0;MGJFOR1A;332;-21.7111;-43.4028
SE;Sudeste/Centro-Oeste;MG;Minas Gerais;CEMIG GT;MGJFOR;JUIZ DE FORA1;345.0;MGJFOR3A;331;-21.7111;-43.4028
SE;Sudeste/Centro-Oeste;MG;Minas Gerais;CEMIG GT;MGLAFA;LAFAIETE 1;138.0;MGLAFA1A;337;-20.6635;-43.8229
SE;Sudeste/Centro-Oeste;MG;Minas Gerais;CEMIG GT;MGLAFA;LAFAIETE 1;345.0;MGLAFA3A;336;-20.6635;-43.8229
SE;Sudeste/Centro-Oeste;MG;Minas Gerais;RIO-MINAS SPE;MGLPD2;LEOPOLDINA2;138.0;MGLPD21A;7402;-21.4646;-42.6985
SE;Sudeste/Centro-Oeste;MG;Minas Gerais;RIO-MINAS SPE;MGLPD2;LEOPOLDINA2;345.0;MGLPD23A;7401;-21.4646;-42.6985
SE;Sudeste/Centro-Oeste;MG;Minas Gerais;ELETROBRAS;MGUSMM;M. MORAES;138.0;MGUSMM1A;187;-20.2869;-47.0696
SE;Sudeste/Centro-Oeste;MG;Minas Gerais;ELETROBRAS;MGUSMM;M. MORAES;345.0;MGUSMM3A;131;-20.2869;-47.0696
SE;Sudeste/Centro-Oeste;MG;Minas Gerais;ELETROBRAS;MGUSMR;MARIMBONDO;345.0;MGUSMR3A;213;-20.3009;-49.2032
SE;Sudeste/Centro-Oeste;MG;Minas Gerais;ELETROBRAS;MGUSMR;MARIMBONDO;500.0;MGUSMR5A;100;-20.3009;-49.2032
SE;Sudeste/Centro-Oeste;MG;Minas Gerais;GTE;MGMR2;MARIMBONDO II;500.0;MGMR2-5A;4598;-20.2547;-49.2222
SE;Sudeste/Centro-Oeste;MG;Minas Gerais;CEMIG GT;MGMESQ;MESQUITA;230.0;MGMESQ2A;345;-19.4167;-42.5486
SE;Sudeste/Centro-Oeste;MG;Minas Gerais;CEMIG GT;MGMESQ;MESQUITA;500.0;MGMESQ5A;344;-19.4167;-42.5486
SE;Sudeste/Centro-Oeste;MG;Minas Gerais;IE MINAS GERAIS;MGMAM2;MONTE ALEGRE2;138.0;MGMAM21A;7409;-18.7971;-49.0033
SE;Sudeste/Centro-Oeste;MG;Minas Gerais;IE MINAS GERAIS;MGMAM2;MONTE ALEGRE2;345.0;MGMAM23A;7408;-18.7971;-49.0033
SE;Sudeste/Centro-Oeste;MG;Minas Gerais;CEMIG GT;MGMCL2;MONTESCLAROS2;138.0;MGMCL21A;342;-16.6700;-43.8253
SE;Sudeste/Centro-Oeste;MG;Minas Gerais;CEMIG GT;MGMCL2;MONTESCLAROS2;345.0;MGMCL23A;341;-16.6700;-43.8253
SE;Sudeste/Centro-Oeste;MG;Minas Gerais;TCC CAMINHO DO CAFÉ;MGMTUM;MUTUM;500.0;MGMTUM5A;4353;-19.8955;-41.4482
SE;Sudeste/Centro-Oeste;MG;Minas Gerais;CEMIG GT;MGNEVE;NEVES 1;138.0;MGNEVE1A;353;-19.8233;-44.1035
SE;Sudeste/Centro-Oeste;MG;Minas Gerais;CEMIG GT;MGNEVE;NEVES 1;345.0;MGNEVE3A;350;-19.8233;-44.1035
SE;Sudeste/Centro-Oeste;MG;Minas Gerais;CEMIG GT;MGNEVE;NEVES 1;500.0;MGNEVE5A;349;-19.8233;-44.1035
SE;Sudeste/Centro-Oeste;MG;Minas Gerais;CEMIG GT;MGNERA;NOVA ERA 2;230.0;MGNERA2A;1545;-19.7037;-43.0472
SE;Sudeste/Centro-Oeste;MG;Minas Gerais;CEMIG GT;MGVARG;NOVA LIMA 6;345.0;MGVARG3A;9015;-20.1910;-43.8639
SE;Sudeste/Centro-Oeste;MG;Minas Gerais;CEMIG GT;MGNPON;NOVA PONTE;345.0;MGNPON3A;7407;-19.1346;-47.7000
SE;Sudeste/Centro-Oeste;MG;Minas Gerais;CEMIG GT;MGNPON;NOVA PONTE;500.0;MGNPON5A;360;-19.1346;-47.7000
SE;Sudeste/Centro-Oeste;MG;Minas Gerais;NEO ALTO PARANAIBA;MGNP3;NOVA PONTE 3;500.0;MGNP3-5A;7820;-19.3443;-47.7063
SE;Sudeste/Centro-Oeste;MG;Minas Gerais;CEMIG GT;MGOPR2;OURO PRETO 2;138.0;MGOPR21A;386;-20.2975;-43.7586
SE;Sudeste/Centro-Oeste;MG;Minas Gerais;CEMIG GT;MGOPR2;OURO PRETO 2;345.0;MGOPR23A;385;-20.2975;-43.7586
SE;Sudeste/Centro-Oeste;MG;Minas Gerais;CEMIG GT;MGOPR2;OURO PRETO 2;500.0;MGOPR25A;384;-20.2975;-43.7586
SE;Sudeste/Centro-Oeste;MG;Minas Gerais;ELETROBRAS;MGUSCL;P. COLOMBIA;138.0;MGUSCL1A;190;-20.1212;-48.5750
SE;Sudeste/Centro-Oeste;MG;Minas Gerais;ELETROBRAS;MGUSCL;P. COLOMBIA;345.0;MGUSCL3A;216;-20.1212;-48.5750
SE;Sudeste/Centro-Oeste;MG;Minas Gerais;MANTIQUEIRA TRANSMIS;MGPJU;P. JUSCELINO;345.0;MGPJU-3A;4333;-18.6720;-44.0917
SE;Sudeste/Centro-Oeste;MG;Minas Gerais;MANTIQUEIRA TRANSMIS;MGPJU;P. JUSCELINO;500.0;MGPJU-5A;4332;-18.6720;-44.0917
SE;Sudeste/Centro-Oeste;MG;Minas Gerais;MONTES CLAROS;MGPDF;PADRE FIALHO;138.0;MGPDF-1A;3338;-20.3539;-42.3570
SE;Sudeste/Centro-Oeste;MG;Minas Gerais;MONTES CLAROS;MGPDF;PADRE FIALHO;345.0;MGPDF-3A;3344;-20.3539;-42.3570
SE;Sudeste/Centro-Oeste;MG;Minas Gerais;SMTE;MGPAT4;PARACATU 4;138.0;MGPAT41A;4066;-17.0693;-47.1128
SE;Sudeste/Centro-Oeste;MG;Minas Gerais;SMTE;MGPAT4;PARACATU 4;500.0;MGPAT45A;3008;-17.0693;-47.1128
SE;Sudeste/Centro-Oeste;MG;Minas Gerais;PARAÍSO TPE;MGPPA2;PE. PARAISO 2;500.0;MGPPA25A;4351;-17.0091;-41.4823
SE;Sudeste/Centro-Oeste;MG;Minas Gerais;CEMIG GT;MGPIME;PIMENTA;138.0;MGPIME1A;368;-20.4681;-45.7936
SE;Sudeste/Centro-Oeste;MG;Minas Gerais;CEMIG GT;MGPIME;PIMENTA;345.0;MGPIME3A;367;-20.4681;-45.7936
SE;Sudeste/Centro-Oeste;MG;Minas Gerais;SPTE;MGPIRD;PIRAPORA 2;138.0;MGPIRD1A;1569;-17.3387;-44.8700
SE;Sudeste/Centro-Oeste;MG;Minas Gerais;SPTE;MGPIRD;PIRAPORA 2;345.0;MGPIRD3A;4051;-17.3387;-44.8700
SE;Sudeste/Centro-Oeste;MG;Minas Gerais;SPTE;MGPIRD;PIRAPORA 2;500.0;MGPIRD5A;4049;-17.3387;-44.8700
SE;Sudeste/Centro-Oeste;MG;Minas Gerais;ELETROBRAS;MGSTPC;POCOS CALDAS;138.0;MGSTPC1A;170;-21.7978;-46.6132
SE;Sudeste/Centro-Oeste;MG;Minas Gerais;ELETROBRAS;MGSTPC;POCOS CALDAS;345.0;MGSTPC3A;120;-21.7978;-46.6132
SE;Sudeste/Centro-Oeste;MG;Minas Gerais;ELETROBRAS;MGSTPC;POCOS CALDAS;500.0;MGSTPC5A;102;-21.7978;-46.6132
SE;Sudeste/Centro-Oeste;MG;Minas Gerais;PORTO ESTRELA;MGPORT;PORTO ESTRELA;230.0;MGPORT2A;1592;-19.1200;-42.6670
SE;Sudeste/Centro-Oeste;MG;Minas Gerais;EQUATORIAL 5;MGSDA2;S. DAS ALMAS II;500.0;MGSDA25A;44504;-14.8613;-42.7702
SE;Sudeste/Centro-Oeste;MG;Minas Gerais;CEMIG GT;MGSGPA;S. G. DO PARA;138.0;MGSGPA1A;377;-20.0731;-44.8410
SE;Sudeste/Centro-Oeste;MG;Minas Gerais;CEMIG GT;MGSGPA;S. G. DO PARA;500.0;MGSGPA5A;378;-20.0731;-44.8410
SE;Sudeste/Centro-Oeste;MG;Minas Gerais;CEMIG GT;MGSAB3;SABARA 3;230.0;MGSAB32A;1497;-19.8674;-43.7356
SE;Sudeste/Centro-Oeste;MG;Minas Gerais;ESDE;MGSDU;SANT.DUMONT 2;138.0;MGSDU-1A;4095;-21.4738;-43.5334
SE;Sudeste/Centro-Oeste;MG;Minas Gerais;ESDE;MGSDU;SANT.DUMONT 2;345.0;MGSDU-3A;4098;-21.4738;-43.5334
SE;Sudeste/Centro-Oeste;MG;Minas Gerais;CEMIG GT;MGSGOT;SAO GOTARDO 2;138.0;MGSGOT1A;9049;-19.3374;-46.0142
SE;Sudeste/Centro-Oeste;MG;Minas Gerais;CEMIG GT;MGSGOT;SAO GOTARDO 2;345.0;MGSGOT3A;391;-19.3374;-46.0142
SE;Sudeste/Centro-Oeste;MG;Minas Gerais;CEMIG GT;MGSGOT;SAO GOTARDO 2;500.0;MGSGOT5A;390;-19.3374;-46.0142
SE;Sudeste/Centro-Oeste;MG;Minas Gerais;CEMIG GT;MGSSSE;SAO SIMAO-SE;500.0;MGSSSE5A;370;-19.0221;-50.4916
SE;Sudeste/Centro-Oeste;MG;Minas Gerais;SSIMAO ENERGIA;MGSSUS;SAO SIMAO-US;500.0;MGSSUS5B;95311;-19.0183;-50.4986
SE;Sudeste/Centro-Oeste;MG;Minas Gerais;SSIMAO ENERGIA;MGSSUS;SAO SIMAO-US;500.0;MGSSUS5E;95331;-19.0183;-50.4986
SE;Sudeste/Centro-Oeste;MG;Minas Gerais;MANTIQUEIRA TRANSMIS;MGSAR;SARZEDO;345.0;MGSAR-3A;4338;-20.0436;-44.1748
SE;Sudeste/Centro-Oeste;MG;Minas Gerais;SETE LAGOAS;MGSLA4;SETE LAGOAS 4;138.0;MGSLA41A;1478;-19.5174;-44.3244
SE;Sudeste/Centro-Oeste;MG;Minas Gerais;SETE LAGOAS;MGSLA4;SETE LAGOAS 4;345.0;MGSLA43A;1475;-19.5174;-44.3244
SE;Sudeste/Centro-Oeste;MG;Minas Gerais;CEMIG GT;MGTAQU;TAQUARIL;138.0;MGTAQU1A;376;-19.9314;-43.8519
SE;Sudeste/Centro-Oeste;MG;Minas Gerais;CEMIG GT;MGTAQU;TAQUARIL;230.0;MGTAQU2A;373;-19.9314;-43.8519
SE;Sudeste/Centro-Oeste;MG;Minas Gerais;CEMIG GT;MGTAQU;TAQUARIL;345.0;MGTAQU3A;372;-19.9314;-43.8519
SE;Sudeste/Centro-Oeste;MG;Minas Gerais;CEMIG GT;MGTIMO;TIMOTEO 1;230.0;MGTIMO2A;91949;-19.5379;-42.6363
SE;Sudeste/Centro-Oeste;MG;Minas Gerais;TIMOTEO MESQUITA;MGTIM2;TIMOTEO 2;69.0;MGTIM20A;4313;-19.5355;-42.6036
SE;Sudeste/Centro-Oeste;MG;Minas Gerais;TIMOTEO MESQUITA;MGTIM2;TIMOTEO 2;230.0;MGTIM22A;4072;-19.5355;-42.6036
SE;Sudeste/Centro-Oeste;MG;Minas Gerais;CEMIG GT;MGTMSE;TRES MARIAS-SE;138.0;MGTMSE1A;382;-18.2125;-45.2566
SE;Sudeste/Centro-Oeste;MG;Minas Gerais;CEMIG GT;MGTMSE;TRES MARIAS-SE;289.0;MGTMSE2A;381;-18.2125;-45.2566
SE;Sudeste/Centro-Oeste;MG;Minas Gerais;CEMIG GT;MGTMSE;TRES MARIAS-SE;345.0;MGTMSE3A;380;-18.2125;-45.2566
SE;Sudeste/Centro-Oeste;MG;Minas Gerais;IE MINAS GERAIS;MGUB10;UBERLANDIA 10;138.0;MGUB101A;7413;-18.9508;-48.0862
SE;Sudeste/Centro-Oeste;MG;Minas Gerais;IE MINAS GERAIS;MGUB10;UBERLANDIA 10;345.0;MGUB103A;7412;-18.9508;-48.0862
SE;Sudeste/Centro-Oeste;MG;Minas Gerais;USIMINAS;MGUSI1;USIMINAS;230.0;MGUSI12A;9040;-19.4850;-42.5480
SE;Sudeste/Centro-Oeste;MG;Minas Gerais;MANTIQUEIRA TRANSMIS;MGVGAQ;VARGINHA 4;138.0;MGVGAQ1A;4361;-21.5050;-45.3945
SE;Sudeste/Centro-Oeste;MG;Minas Gerais;MANTIQUEIRA TRANSMIS;MGVGAQ;VARGINHA 4;345.0;MGVGAQ3A;4360;-21.5050;-45.3945
SE;Sudeste/Centro-Oeste;MG;Minas Gerais;CEMIG GT;MGHVAL;VARZEA PALMA 4;345.0;MGHVAL3A;7784;-17.5788;-44.6426
SE;Sudeste/Centro-Oeste;MG;Minas Gerais;CEMIG GT;MGVPAL;VARZEA PALMA1;138.0;MGVPAL1A;399;-17.5921;-44.7362
SE;Sudeste/Centro-Oeste;MG;Minas Gerais;CEMIG GT;MGVPAL;VARZEA PALMA1;345.0;MGVPAL3A;398;-17.5921;-44.7362
SE;Sudeste/Centro-Oeste;MG;Minas Gerais;CEMIG GT;MGVPND;VESPASIANO 2;138.0;MGVPND1A;4027;-19.7391;-43.9069
SE;Sudeste/Centro-Oeste;MG;Minas Gerais;CEMIG GT;MGVPND;VESPASIANO 2;500.0;MGVPND5A;4028;-19.7391;-43.9069
SE;Sudeste/Centro-Oeste;MG;Minas Gerais;CEMIG GT;MGVGSE;VOLTA GRANDE-SE;345.0;MGVGSE3A;396;-20.0404;-48.2244
SE;Sudeste/Centro-Oeste;MS;Mato Grosso do Sul;CGT ELETROSUL;MSANA;ANASTACIO;138.0;MSANA-1A;1079;-20.5672;-55.8419
SE;Sudeste/Centro-Oeste;MS;Mato Grosso do Sul;CGT ELETROSUL;MSANA;ANASTACIO;138.0;MSANA-1B;1080;-20.5672;-55.8419
SE;Sudeste/Centro-Oeste;MS;Mato Grosso do Sul;CGT ELETROSUL;MSANA;ANASTACIO;230.0;MSANA-2A;1078;-20.5672;-55.8419
SE;Sudeste/Centro-Oeste;MS;Mato Grosso do Sul;ENERGISA MS;MSAQU;AQUIDAUANA;138.0;MSAQU-1A;1131;-20.4983;-55.8081
SE;Sudeste/Centro-Oeste;MS;Mato Grosso do Sul;PANTANAL TRA;MSCGR2;CAMPO GRANDE2;138.0;MSCGR21A;1026;-20.4409;-54.4900
SE;Sudeste/Centro-Oeste;MS;Mato Grosso do Sul;PANTANAL TRA;MSCGR2;CAMPO GRANDE2;230.0;MSCGR22A;1025;-20.4409;-54.4900
SE;Sudeste/Centro-Oeste;MS;Mato Grosso do Sul;ITATIM;MSCAO;CHAPADAO;138.0;MSCAO-1A;1099;-18.9112;-52.3893
SE;Sudeste/Centro-Oeste;MS;Mato Grosso do Sul;ITATIM;MSCAO;CHAPADAO;230.0;MSCAO-2A;1089;-18.9112;-52.3893
SE;Sudeste/Centro-Oeste;MS;Mato Grosso do Sul;LTC;MSCOB;CORUMBA 2;138.0;MSCOB-1A;1019;-19.0385;-57.6190
SE;Sudeste/Centro-Oeste;MS;Mato Grosso do Sul;LTC;MSCOB;CORUMBA 2;230.0;MSCOB-2A;1018;-19.0385;-57.6190
SE;Sudeste/Centro-Oeste;MS;Mato Grosso do Sul;ENERGISA MS;MSDOS;D.SANTA CRUZ;138.0;MSDOS-1A;1142;-22.2675;-54.9928
SE;Sudeste/Centro-Oeste;MS;Mato Grosso do Sul;CGT ELETROSUL;MSDOU;DOURADOS;138.0;MSDOU-1B;90230;-22.2687;-54.9920
SE;Sudeste/Centro-Oeste;MS;Mato Grosso do Sul;CGT ELETROSUL;MSDOU;DOURADOS;138.0;MSDOU-1C;90231;-22.2687;-54.9920
SE;Sudeste/Centro-Oeste;MS;Mato Grosso do Sul;CGT ELETROSUL;MSDOU;DOURADOS;138.0;MSDOU-1A;93757;-22.2687;-54.9920
SE;Sudeste/Centro-Oeste;MS;Mato Grosso do Sul;CGT ELETROSUL;MSDOU;DOURADOS;138.0;MSDOU-1D;91781;-22.2687;-54.9920
SE;Sudeste/Centro-Oeste;MS;Mato Grosso do Sul;CGT ELETROSUL;MSDOU;DOURADOS;230.0;MSDOU-2A;1086;-22.2687;-54.9920
SE;Sudeste/Centro-Oeste;MS;Mato Grosso do Sul;DOURADOS;MSDOU2;DOURADOS 2;138.0;MSDOU21A;10102;-22.2259;-54.6983
SE;Sudeste/Centro-Oeste;MS;Mato Grosso do Sul;DOURADOS;MSDOU2;DOURADOS 2;230.0;MSDOU22A;10101;-22.2259;-54.6983
SE;Sudeste/Centro-Oeste;MS;Mato Grosso do Sul;ITATIM;MSISO2;IL.SOLTEIRA 2;230.0;MSISO22A;1077;-20.3196;-51.4171
SE;Sudeste/Centro-Oeste;MS;Mato Grosso do Sul;ITATIM;MSISO2;IL.SOLTEIRA 2;440.0;MSISO24A;1076;-20.3196;-51.4171
SE;Sudeste/Centro-Oeste;MS;Mato Grosso do Sul;PORTO PRIMAVERA;MSIMB;IMBIRUSSU;138.0;MSIMB-1A;94140;-20.5476;-54.7511
SE;Sudeste/Centro-Oeste;MS;Mato Grosso do Sul;PORTO PRIMAVERA;MSIMB;IMBIRUSSU;230.0;MSIMB-2A;1889;-20.5476;-54.7511
SE;Sudeste/Centro-Oeste;MS;Mato Grosso do Sul;ITATIM;MSINO;INOCENCIA;230.0;MSINO-2A;1090;-19.6523;-51.4005
SE;Sudeste/Centro-Oeste;MS;Mato Grosso do Sul;BRILHANTE;MSIVI2;IVINHEMA 2;138.0;MSIVI21A;1094;-22.4175;-53.5748
SE;Sudeste/Centro-Oeste;MS;Mato Grosso do Sul;BRILHANTE;MSIVI2;IVINHEMA 2;230.0;MSIVI22A;1088;-22.4175;-53.5748
SE;Sudeste/Centro-Oeste;MS;Mato Grosso do Sul;MRTE;SPMRR;MARECH.RONDON;138.0;SPMRR-1A;4304;-20.7964;-51.6387
SE;Sudeste/Centro-Oeste;MS;Mato Grosso do Sul;MRTE;SPMRR;MARECH.RONDON;440.0;SPMRR-4A;530;-20.7964;-51.6387
SE;Sudeste/Centro-Oeste;MS;Mato Grosso do Sul;TRANSMISSORA 11;MSPAS2;PARAISO 2;138.0;MSPAS21A;1899;-19.2711;-52.8604
SE;Sudeste/Centro-Oeste;MS;Mato Grosso do Sul;TRANSMISSORA 11;MSPAS2;PARAISO 2;230.0;MSPAS22A;1898;-19.2711;-52.8604
SE;Sudeste/Centro-Oeste;MS;Mato Grosso do Sul;BRILHANTE;MSRBE;RIO BRILHANTE;138.0;MSRBE-1A;1095;-21.5400;-53.8185
SE;Sudeste/Centro-Oeste;MS;Mato Grosso do Sul;BRILHANTE;MSRBE;RIO BRILHANTE;230.0;MSRBE-2A;1087;-21.5400;-53.8185
SE;Sudeste/Centro-Oeste;MS;Mato Grosso do Sul;BRILHANTE;MSSIA2;SIDROLANDIA 2;138.0;MSSIA21B;1075;-20.8948;-54.9260
SE;Sudeste/Centro-Oeste;MS;Mato Grosso do Sul;BRILHANTE;MSSIA2;SIDROLANDIA 2;230.0;MSSIA22A;1085;-20.8948;-54.9260
SE;Sudeste/Centro-Oeste;MT;Mato Grosso;ELETRONORTE;MTBP;BARRA PEIXE;138.0;MTBP--1A;4503;-16.4961;-52.6166
SE;Sudeste/Centro-Oeste;MT;Mato Grosso;ELETRONORTE;MTBP;BARRA PEIXE;230.0;MTBP--2A;4502;-16.4961;-52.6166
SE;Sudeste/Centro-Oeste;MT;Mato Grosso;BRASNORTE;MTMGG;BRASNORTE;138.0;MTMGG-1A;4871;-12.8755;-58.0692
SE;Sudeste/Centro-Oeste;MT;Mato Grosso;BRASNORTE;MTMGG;BRASNORTE;230.0;MTMGG-2A;4868;-12.8755;-58.0692
SE;Sudeste/Centro-Oeste;MT;Mato Grosso;CANARANA;MTCAN;CANARANA;138.0;MTCAN-1A;4683;-13.5232;-52.2906
SE;Sudeste/Centro-Oeste;MT;Mato Grosso;CANARANA;MTCAN;CANARANA;230.0;MTCAN-2A;4684;-13.5232;-52.2906
SE;Sudeste/Centro-Oeste;MT;Mato Grosso;MATRINCHA;MTCLD;CLAUDIA;500.0;MTCLD-5A;4495;-11.2909;-55.3342
SE;Sudeste/Centro-Oeste;MT;Mato Grosso;ELETROBRAS;MTCLR;COLIDER;500.0;MTCLR-5A;4465;-10.9848;-55.7660
SE;Sudeste/Centro-Oeste;MT;Mato Grosso;ELETRONORTE;MTCX;COXIPO;138.0;MTCX--1A;4533;-15.6282;-55.9978
SE;Sudeste/Centro-Oeste;MT;Mato Grosso;ELETRONORTE;MTCX;COXIPO;230.0;MTCX--2A;4532;-15.6282;-55.9978
SE;Sudeste/Centro-Oeste;MT;Mato Grosso;EBTE;MTDD;DARDANELOS;230.0;MTDD--2A;4892;-10.1595;-59.4429
SE;Sudeste/Centro-Oeste;MT;Mato Grosso;ENELPOWER;MTFAZ;FAZENDA;138.0;MTFAZ-1A;4477;;
SE;Sudeste/Centro-Oeste;MT;Mato Grosso;TANGARÁ ENERGIA;MTUGUA;GUAPORE;138.0;MTUGUA1A;4805;-15.1239;-58.9647
SE;Sudeste/Centro-Oeste;MT;Mato Grosso;ITIQUIRA;MTUIQ1;ITIQUIRA I;230.0;MTUIQ12A;4521;-17.0906;-54.8307
SE;Sudeste/Centro-Oeste;MT;Mato Grosso;ITIQUIRA;MTUIQ2;ITIQUIRA II;230.0;MTUIQ22A;90257;-17.0906;-54.8307
SE;Sudeste/Centro-Oeste;MT;Mato Grosso;ITIQUIRA;MTUIQ2;ITIQUIRA II;230.0;MTUIQ22B;90258;-17.0906;-54.8307
SE;Sudeste/Centro-Oeste;MT;Mato Grosso;ELETRONORTE;MTJU;JAURU;138.0;MTJU--1B;91807;-15.3816;-58.8300
SE;Sudeste/Centro-Oeste;MT;Mato Grosso;ELETRONORTE;MTJU;JAURU;138.0;MTJU--1A;90246;-15.3816;-58.8300
SE;Sudeste/Centro-Oeste;MT;Mato Grosso;ELETRONORTE;MTJU;JAURU;230.0;MTJU--2A;4862;-15.3816;-58.8300
SE;Sudeste/Centro-Oeste;MT;Mato Grosso;ELETRONORTE;MTJU;JAURU;500.0;MTJU--5A;4700;-15.3816;-58.8300
SE;Sudeste/Centro-Oeste;MT;Mato Grosso;BRASNORTE;MTJBA;JUBA;138.0;MTJBA-1A;4870;-15.3819;-58.8293
SE;Sudeste/Centro-Oeste;MT;Mato Grosso;BRASNORTE;MTJBA;JUBA;230.0;MTJBA-2A;4869;-15.3819;-58.8293
SE;Sudeste/Centro-Oeste;MT;Mato Grosso;EBTE;MTJUI;JUINA;138.0;MTJUI-1A;4895;-11.2927;-58.7422
SE;Sudeste/Centro-Oeste;MT;Mato Grosso;EBTE;MTJUI;JUINA;230.0;MTJUI-2A;4894;-11.2927;-58.7422
SE;Sudeste/Centro-Oeste;MT;Mato Grosso;ELETRONORTE;MTSLRV;L.D.RIO VERDE;138.0;MTSLRV1A;7537;-13.0104;-55.9300
SE;Sudeste/Centro-Oeste;MT;Mato Grosso;ELETRONORTE;MTSLRV;L.D.RIO VERDE;230.0;MTSLRV2A;4573;-13.0104;-55.9300
